               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  82,            0.018686,           0.0094392,          0.00091924,             0.91742,             0.89048,             0.93022,             0.67779,            0.021988,            0.010378,           0.0024491,            0.001981,            0.001981,            0.001981
                  83,            0.018132,           0.0096052,          0.00071573,             0.90917,             0.90834,             0.92045,             0.66937,            0.022531,           0.0098871,           0.0030367,            0.001882,            0.001882,            0.001882
                  84,            0.018184,           0.0095059,          0.00070438,             0.91752,             0.88559,              0.9161,             0.67094,            0.023054,           0.0097669,           0.0030424,            0.001783,            0.001783,            0.001783
                  85,            0.017628,           0.0094256,          0.00069219,             0.91808,             0.88871,             0.92083,             0.67536,            0.022294,           0.0095773,           0.0028426,            0.001684,            0.001684,            0.001684
                  86,            0.017423,           0.0092843,          0.00053385,             0.92534,             0.86613,             0.92502,             0.67313,            0.022873,           0.0099202,           0.0025605,            0.001585,            0.001585,            0.001585
                  87,            0.017333,           0.0093575,          0.00063059,             0.90397,             0.89659,             0.93798,             0.68464,            0.022247,            0.010114,           0.0024454,            0.001486,            0.001486,            0.001486
                  88,            0.017466,           0.0088496,          0.00057463,             0.91076,             0.88359,             0.93327,             0.67696,             0.02283,            0.010178,           0.0023956,            0.001387,            0.001387,            0.001387
                  89,            0.018073,           0.0090371,          0.00081232,             0.89222,             0.92255,               0.938,              0.6923,            0.022735,            0.009943,            0.002425,            0.001288,            0.001288,            0.001288
                  90,            0.017434,           0.0092784,          0.00060523,             0.87775,             0.93253,               0.941,             0.68287,            0.022173,            0.010111,            0.002512,            0.001189,            0.001189,            0.001189
                  91,            0.017103,           0.0090335,          0.00060884,             0.89326,             0.92367,             0.93446,             0.67731,            0.022517,            0.010053,           0.0022295,             0.00109,             0.00109,             0.00109
                  92,            0.017405,           0.0090488,          0.00052692,             0.89589,             0.93825,             0.93595,             0.68361,            0.022685,            0.010156,           0.0021852,            0.000991,            0.000991,            0.000991
                  93,            0.016861,           0.0091734,          0.00053178,             0.89853,             0.92872,             0.93219,             0.68958,            0.022467,            0.010249,           0.0022431,            0.000892,            0.000892,            0.000892
                  94,            0.016435,           0.0089161,          0.00099638,             0.89703,             0.92401,             0.93226,             0.68326,            0.022513,            0.010141,            0.002308,            0.000793,            0.000793,            0.000793
                  95,            0.016536,           0.0090229,          0.00052429,             0.89606,             0.92708,             0.92868,              0.6862,            0.022375,            0.010064,           0.0022988,            0.000694,            0.000694,            0.000694
                  96,            0.016581,            0.009014,          0.00052713,               0.889,             0.91726,             0.92555,             0.68125,            0.022564,            0.010145,           0.0022742,            0.000595,            0.000595,            0.000595
                  97,            0.016415,           0.0086221,          0.00055822,             0.89075,             0.92537,             0.93071,              0.6808,            0.022447,            0.010047,            0.002111,            0.000496,            0.000496,            0.000496
                  98,            0.016579,           0.0088308,          0.00066811,             0.89531,              0.9209,             0.92968,               0.682,            0.022574,             0.01014,           0.0021734,            0.000397,            0.000397,            0.000397
                  99,            0.015841,           0.0083691,          0.00056337,             0.89023,             0.91733,             0.92678,             0.68546,            0.022221,            0.010025,           0.0021815,            0.000298,            0.000298,            0.000298
